TARGET_64BIT	SILENT-VALUE	1	 gcc/ada/gcc-interface/decl.cc:62
STACK_ALIGNMENT_NEEDED	SILENT-VALUE	2	 gcc/cfgexpand.cc:149 gcc/function.cc:97
SECONDARY_INPUT_RELOAD_CLASS	SILENT-FLOW	1	 gcc/targhooks.cc:1459
INT_LEAST8_TYPE	SILENT-VALUE	1	 gcc/defaults.h:790
LONG_TYPE_SIZE	SILENT-VALUE	1	 gcc/defaults.h:623
MASK_RETURN_ADDR	SILENT-VALUE	1	 gcc/defaults.h:451
HAVE_HFmode	SILENT-FLOW	1	 gcc/targhooks.cc:651
HAVE_POST_MODIFY_DISP	SILENT-VALUE	1	 gcc/rtl.h:2938
WCHAR_TYPE	SILENT-VALUE	1	 gcc/defaults.h:719
TARGET_WEAK_NOT_IN_ARCHIVE_TOC	SILENT-VALUE	1	 gcc/defaults.h:359
ASM_NO_SKIP_IN_TEXT	SILENT-FLOW	1	 gcc/varasm.cc:2281
TARGET_ASM_NAMED_SECTION	SILENT-VALUE	2	 gcc/target-def.h:63 gcc/target-def.h:75
TARGET_ASM_NAMED_SECTION	SILENT-OTHER	1	 gcc/defaults.h:409
HAVE_LD_EH_GC_SECTIONS	SILENT-FLOW	1	 gcc/varasm.cc:600
GCC_TARGET_CAPS_H	SILENT-VALUE	1	 gcc/target-caps.h:35
HAS_LONG_COND_BRANCH	SILENT-VALUE	1	 gcc/defaults.h:1053
MALLOC_ABI_ALIGNMENT	SILENT-VALUE	1	 gcc/defaults.h:932
OFFS_MSGSEND_FAST	SILENT-FLOW	1	 gcc/objc/objc-next-runtime-abi-01.cc:326
BRANCH_COST	SILENT-VALUE	1	 gcc/defaults.h:1440
HAVE_atomic_compare_and_swapdi	SILENT-FLOW	2	 gcc/c-family/c-cppbuiltin.cc:711 gcc/tree-profile.cc:1857
SUPPORTS_INIT_PRIORITY	SILENT-VALUE	1	 gcc/defaults.h:397
HAVE_PRE_INCREMENT	SILENT-VALUE	2	 gcc/rtl.h:2901 gcc/rtl.h:2922
NUM_UNSPECV_VALUES	SILENT-FLOW	5	 gcc/print-rtl.cc:506 gcc/print-rtl.cc:516 gcc/print-rtl.cc:1631 gcc/print-rtl.cc:1638 gcc/read-rtl-function.cc:1025
GCC_MEM_STATS_H	SILENT-VALUE	1	 gcc/mem-stats.h:21
HAVE_cpymemdi	SILENT-VALUE	1	 gcc/defaults.h:1448
HAVE_cpymemdi	SILENT-FLOW	1	 gcc/targhooks.cc:2266
ASM_OUTPUT_TLS_COMMON	SILENT-FLOW	1	 gcc/varasm.cc:2427
ASM_OUTPUT_TLS_COMMON	SILENT-VALUE	1	 gcc/defaults.h:127
INCOMING_RETURN_ADDR_RTX	SILENT-FLOW	1	 gcc/df-scan.cc:3558
INCOMING_RETURN_ADDR_RTX	SILENT-VALUE	2	 gcc/defaults.h:403 gcc/dwarf2cfi.cc:52
SUPPORTS_SHF_GNU_RETAIN	SILENT-OTHER	1	 gcc/defaults.h:337
EH_RETURN_DATA_REGNO	SILENT-FLOW	1	 gcc/ira-lives.cc:1456
EH_RETURN_DATA_REGNO	LOUD-DEF	1	 gcc/ira-lives.cc:1338
EH_RETURN_DATA_REGNO	SILENT-VALUE	1	 gcc/defaults.h:442
__USE_MISC	SILENT-FLOW	1	 gcc/cp/module.cc:16902
INIT_SECTION_ASM_OP	SILENT-OTHER	1	 gcc/target-asm-ops.h:125
GCC_MEM_STATS_TRAITS_H	SILENT-VALUE	1	 gcc/mem-stats-traits.h:21
HARD_REGNO_NREGS_HAS_PADDING	SILENT-VALUE	1	 gcc/defaults.h:1234
OUTGOING_REGNO	SILENT-VALUE	1	 gcc/defaults.h:1184
TARGET_LIB_INT_CMP_BIASED	SILENT-VALUE	1	 gcc/defaults.h:1034
WINT_TYPE	SILENT-VALUE	1	 gcc/defaults.h:731
EH_TABLES_CAN_BE_READ_ONLY	SILENT-VALUE	1	 gcc/defaults.h:436
ATTRIBUTE_PRINTF_1	SILENT-VALUE	1	 gcc/cobol/cbldiag.h:47
HAVE_PRE_DECREMENT	SILENT-VALUE	2	 gcc/rtl.h:2901 gcc/rtl.h:2926
ASM_FINAL_SPEC	LOUD-DEF	1	 gcc/gcc.cc:740
GCC_DEFAULTS_H	SILENT-VALUE	1	 gcc/defaults.h:26
CPLUSPLUS_CPP_SPEC	SILENT-OTHER	1	 gcc/defaults.h:895
ATTRIBUTE_PRINTF_2	SILENT-FLOW	1	 gcc/ada/raise-gcc.c:279
TRAMPOLINE_SECTION	SILENT-FLOW	1	 gcc/varasm.cc:3048
TARGET_EXTRA_INCLUDES	SILENT-VALUE	1	 gcc/incpath.cc:540
TARGET_EXTRA_INCLUDES	LOUD-DEF	1	 gcc/incpath.cc:532
ASM_WEAKEN_DECL	SILENT-VALUE	2	 gcc/defaults.h:290 gcc/target-def.h:168
ATTRIBUTE_PRINTF_3	SILENT-VALUE	1	 gcc/cobol/cbldiag.h:50
SECONDARY_RELOAD_CLASS	SILENT-VALUE	1	 gcc/reload.h:26
INT16_TYPE	SILENT-VALUE	1	 gcc/defaults.h:762
TARGET_EXECUTABLE_SUFFIX	SILENT-VALUE	3	 gcc/ada/targext.c:59 gcc/gcc.cc:204 gcc/lto-wrapper.cc:67
TARGET_EXECUTABLE_SUFFIX	SILENT-FLOW	1	 gcc/d/d-spec.cc:416
MAX_BITSIZE_MODE_ANY_INT	SILENT-FLOW	1	 gcc/genmodes.cc:1071
MAX_BITSIZE_MODE_ANY_INT	LOUD-DECL	1	 gcc/genmodes.cc:1015
AS_NEEDS_DASH_FOR_PIPED_INPUT	LOUD-DEF	1	 gcc/gcc.cc:1407
AS_NEEDS_DASH_FOR_PIPED_INPUT	SILENT-FLOW	1	 gcc/gcc.cc:1588
TARGET_PTRMEMFUNC_VBIT_LOCATION	SILENT-VALUE	1	 gcc/defaults.h:1007
INTMAX_TYPE	SILENT-VALUE	1	 gcc/defaults.h:735
HARD_REGNO_CALLER_SAVE_MODE	SILENT-VALUE	1	 gcc/regs.h:194
EH_RETURN_HANDLER_RTX	SILENT-VALUE	1	 gcc/defaults.h:1417
TRAMPOLINE_ALIGNMENT	SILENT-VALUE	1	 gcc/defaults.h:1175
A68_EXPORT_SECTION_NAME	SILENT-VALUE	1	 gcc/algol68/a68.h:75
ASM_OUTPUT_FUNCTION_LABEL	SILENT-VALUE	1	 gcc/defaults.h:166
NO_DOLLAR_IN_LABEL	SILENT-FLOW	5	 gcc/cgraphclones.cc:623 gcc/collect2.cc:502 gcc/cp/coroutines.cc:2935 gcc/lto/lto-partition.cc:1739 gcc/tree.cc:9062
NO_DOLLAR_IN_LABEL	SILENT-VALUE	3	 gcc/cp/cp-tree.h:6469 gcc/cp/cp-tree.h:6508 gcc/defaults.h:50
OPTIONS_H_INCLUDED	SILENT-OTHER	2	 gcc/alloc-pool.h:26 gcc/tree.h:30
IFUNC_ASM_TYPE	SILENT-VALUE	1	 gcc/defaults.h:119
TARGET_TERMINATE_DW2_EH_FRAME_INFO	SILENT-OTHER	1	 gcc/target-def.h:89
LABEL_ALIGN_AFTER_BARRIER	SILENT-VALUE	1	 gcc/final.cc:473
STACK_POINTER_OFFSET	SILENT-VALUE	2	 gcc/defaults.h:1141 gcc/function.cc:1399
DEFAULT_USE_CXA_ATEXIT	SILENT-VALUE	1	 gcc/defaults.h:1063
POINTER_SIZE_UNITS	SILENT-VALUE	1	 gcc/defaults.h:866
INT_FAST16_TYPE	SILENT-VALUE	1	 gcc/defaults.h:826
OFFS_ASSIGNIVAR_FAST	SILENT-FLOW	1	 gcc/objc/objc-next-runtime-abi-01.cc:2575
ASM_OUTPUT_DWARF_DELTA	SILENT-FLOW	1	 gcc/dwarf2asm.cc:184
INCOMING_STACK_BOUNDARY	SILENT-VALUE	1	 gcc/defaults.h:944
TYPE_OPERAND_FMT	SILENT-VALUE	1	 gcc/defaults.h:246
MAIN_STACK_BOUNDARY	SILENT-VALUE	1	 gcc/ada/gcc-interface/decl.cc:83
DEFAULT_PCC_STRUCT_RETURN	SILENT-VALUE	1	 gcc/defaults.h:1296
DWARF2_DEBUGGING_INFO	SILENT-FLOW	8	 gcc/dwarf2out.cc:1142 gcc/dwarf2out.cc:2138 gcc/dwarf2out.cc:2366 gcc/opts.cc:1479 gcc/opts.cc:3606 gcc/targhooks.cc:2485 gcc/toplev.cc:536 gcc/toplev.cc:1511
DWARF2_DEBUGGING_INFO	SILENT-VALUE	1	 gcc/defaults.h:1020
CHAR_TYPE_SIZE	SILENT-VALUE	2	 gcc/defaults.h:606 gcc/fortran/f95-lang.cc:522
EXTRA_SPECS	SILENT-FLOW	2	 gcc/gcc.cc:2000 gcc/gcc.cc:12263
EXTRA_SPECS	LOUD-DEF	1	 gcc/gcc.cc:1877
PIC_OFFSET_TABLE_REG_CALL_CLOBBERED	SILENT-VALUE	1	 gcc/defaults.h:875
PC_REGNUM	SILENT-VALUE	1	 gcc/defaults.h:544
ASM_FORMAT_PRIVATE_NAME	SILENT-VALUE	1	 gcc/defaults.h:58
LONG_LONG_ACCUM_TYPE_SIZE	SILENT-VALUE	1	 gcc/defaults.h:675
MATH_LIBRARY	SILENT-VALUE	5	 gcc/cp/g++spec.cc:38 gcc/fortran/gfortranspec.cc:58 gcc/gcc.cc:75 gcc/go/gospec.cc:38 gcc/m2/gm2spec.cc:65
USER_LABEL_PREFIX	SILENT-VALUE	1	 gcc/defaults.h:369
HARD_FRAME_POINTER_REGNUM	SILENT-VALUE	1	 gcc/rtl.h:3941
HARD_FRAME_POINTER_REGNUM	SILENT-FLOW	1	 gcc/reginfo.cc:847
HAVE_NEWLIB_NANO_FORMATTED_IO	SILENT-VALUE	1	 gcc/defaults.h:1507
MAX_BITS_PER_WORD_FROM_BITS_PER_WORD	SILENT-OTHER	1	 gcc/multi-target-macros.h:312
SYSROOT_SUFFIX_SPEC	SILENT-VALUE	1	 gcc/gcc.cc:1132
DEBUG_INFO_SECTION	SILENT-VALUE	1	 gcc/dwarf2out.cc:4086
DEFAULT_INCOMING_FRAME_SP_OFFSET	SILENT-VALUE	1	 gcc/dwarf2cfi.cc:67
LOCAL_ALIGNMENT	SILENT-VALUE	1	 gcc/defaults.h:1258
HAVE_atomic_compare_and_swaphi	SILENT-FLOW	1	 gcc/c-family/c-cppbuiltin.cc:687
ASM_OUTPUT_POOL_EPILOGUE	SILENT-FLOW	1	 gcc/varasm.cc:4810
HAVE_cpymemhi	SILENT-VALUE	1	 gcc/defaults.h:1448
HAVE_cpymemhi	SILENT-FLOW	1	 gcc/targhooks.cc:2266
TARGET_PECOFF	SILENT-VALUE	1	 gcc/defaults.h:1409
RETURN_ADDR_IN_PREVIOUS_FRAME	SILENT-VALUE	1	 gcc/defaults.h:1213
TARGET_MEM_CONSTRAINT	SILENT-VALUE	1	 gcc/defaults.h:1196
STORE_MAX_PIECES	SILENT-VALUE	1	 gcc/defaults.h:1106
DWARF_FRAME_REGNUM	LOUD-DECL	1	 gcc/target-frame.h:1342
DWARF_FRAME_REGNUM	SILENT-FLOW	1	 gcc/except.cc:2193
DWARF_FRAME_REGNUM	SILENT-VALUE	1	 gcc/defaults.h:560
TARGET_MS_BITFIELD_LAYOUT	SILENT-FLOW	1	 gcc/ada/gcc-interface/utils.cc:2274
READ_CAN_USE_WRITE_PREFETCH	SILENT-VALUE	1	 gcc/tree-ssa-loop-prefetch.cc:160
LOGICAL_OP_NON_SHORT_CIRCUIT	SILENT-VALUE	2	 gcc/fold-const.cc:6169 gcc/tree-ssa-ifcombine.cc:49
ASM_OUTPUT_DWARF_OFFSET	SILENT-FLOW	2	 gcc/dwarf2asm.cc:243 gcc/dwarf2asm.cc:268
FLOAT_LIB_COMPARE_RETURNS_BOOL	SILENT-VALUE	1	 gcc/defaults.h:1027
LIBSTDCXX	SILENT-VALUE	3	 gcc/cp/g++spec.cc:45 gcc/d/d-spec.cc:34 gcc/m2/gm2spec.cc:72
ASM_OUTPUT_ALIGNED_DECL_COMMON	SILENT-FLOW	2	 gcc/toplev.cc:557 gcc/varasm.cc:2405
USE_STORE_PRE_DECREMENT	SILENT-VALUE	1	 gcc/rtl.h:2987
__USE_GNU	SILENT-VALUE	1	 gcc/glimits.h:114
FRAME_ADDR_RTX	SILENT-VALUE	1	 gcc/defaults.h:1401
HAVE_AS_TLS	SILENT-VALUE	1	 gcc/defaults.h:127
PAD_VARARGS_DOWN	SILENT-VALUE	1	 gcc/targhooks.cc:2671
SECONDARY_OUTPUT_RELOAD_CLASS	SILENT-FLOW	1	 gcc/targhooks.cc:1464
VECTOR_STORE_FLAG_VALUE	SILENT-FLOW	3	 gcc/simplify-rtx.cc:945 gcc/simplify-rtx.cc:959 gcc/simplify-rtx.cc:2647
GCC_DRIVER_HOST_INITIALIZATION	SILENT-FLOW	1	 gcc/gcc.cc:9010
FINAL_PRESCAN_INSN	SILENT-FLOW	2	 gcc/final.cc:2662 gcc/final.cc:2797
LABEL_ALIGN	SILENT-VALUE	1	 gcc/final.cc:465
CLZ_DEFINED_VALUE_AT_ZERO	SILENT-VALUE	1	 gcc/defaults.h:1078
OBJECT_FORMAT_MACHO	SILENT-VALUE	2	 gcc/lto-section-names.h:28 gcc/lto-section-names.h:42
OBJECT_FORMAT_MACHO	SILENT-FLOW	1	 gcc/algol68/a68-exports.cc:203
TARGET_ASM_DESTRUCTOR	SILENT-OTHER	1	 gcc/target-def.h:71
TARGET_ASM_DESTRUCTOR	SILENT-VALUE	1	 gcc/target-def.h:84
EMPTY_FIELD_BOUNDARY	SILENT-VALUE	1	 gcc/target-cdata-opt.h:92
MULTI_TARGET_UNION_FIRST_PSEUDO_REGISTER	SILENT-VALUE	1	 gcc/hard-reg-set.h:209
MULTI_TARGET_UNION_FIRST_PSEUDO_REGISTER	LOUD-DECL	1	 gcc/hard-reg-set.h:90
STACK_BOUNDARY	SILENT-FLOW	2	 gcc/emit-rtl.cc:6056 gcc/reload1.cc:1300
DEBUG_PUBNAMES_SECTION	SILENT-VALUE	1	 gcc/dwarf2out.cc:4164
ASM_OUTPUT_DEBUG_LABEL	SILENT-VALUE	1	 gcc/defaults.h:194
__HASHTAB_H__	LOUD-DECL	1	 gcc/gensupport.h:178
LINK_GCC_C_SEQUENCE_SPEC	SILENT-VALUE	1	 gcc/gcc.cc:977
TYPE_ASM_OP	SILENT-VALUE	1	 gcc/defaults.h:246
OPTIMIZE_MODE_SWITCHING	SILENT-FLOW	2	 gcc/mode-switching.cc:1322 gcc/mode-switching.cc:1331
OPTIMIZE_MODE_SWITCHING	LOUD-DEF	1	 gcc/mode-switching.cc:43
TARGET_IEEEQUAD_DEFAULT	SILENT-FLOW	1	 gcc/m2/gm2-gcc/m2configure.cc:107
ASM_OUTPUT_CASE_LABEL	SILENT-FLOW	1	 gcc/final.cc:2484
HAVE_setmemqi	SILENT-VALUE	1	 gcc/defaults.h:1460
LONG_FRACT_TYPE_SIZE	SILENT-VALUE	1	 gcc/defaults.h:655
IRA_HARD_REGNO_ADD_COST_MULTIPLIER	SILENT-FLOW	1	 gcc/ira-costs.cc:2740
STARTFILE_PREFIX_SPEC	SILENT-VALUE	1	 gcc/gcc.cc:1124
LIB_SPEC	SILENT-VALUE	1	 gcc/gcc.cc:796
UINT_LEAST64_TYPE	SILENT-VALUE	1	 gcc/defaults.h:818
ATTRIBUTE_NORETURN	SILENT-VALUE	1	 gcc/ada/runtime.h:44
GCC_WIDE_INT_BITMASK_H	SILENT-VALUE	1	 gcc/wide-int-bitmask.h:20
ASSEMBLER_DIALECT	LOUD-DECL	1	 gcc/final.cc:187
ASSEMBLER_DIALECT	SILENT-FLOW	6	 gcc/final.cc:225 gcc/final.cc:3451 gcc/final.cc:3494 gcc/final.cc:3507 gcc/final.cc:3958 gcc/final.cc:3970
ASSEMBLER_DIALECT	LOUD-DEF	1	 gcc/final.cc:3340
TARGET_ATTRIBUTE_WEAK	SILENT-OTHER	1	 gcc/defaults.h:381
USE_STORE_POST_INCREMENT	SILENT-VALUE	1	 gcc/rtl.h:2975
NO_PROFILE_COUNTERS	SILENT-FLOW	1	 gcc/final.cc:1820
TARGET_VTABLE_DATA_ENTRY_DISTANCE	SILENT-VALUE	1	 gcc/defaults.h:964
INTPTR_TYPE	SILENT-VALUE	1	 gcc/defaults.h:854
HAVE_fmadf4	SILENT-FLOW	1	 gcc/c-family/c-cppbuiltin.cc:82
ASM_OUTPUT_SIZE_DIRECTIVE	SILENT-OTHER	1	 gcc/defaults.h:261
TARGET_HAS_IFUNC	SILENT-VALUE	1	 gcc/defaults.h:470
IFCVT_MODIFY_FINAL	SILENT-FLOW	1	 gcc/ifcvt.cc:737
MAX_BITSIZE_MODE_ANY_MODE	SILENT-FLOW	1	 gcc/genmodes.cc:1077
HARDREG_PRE_REGNOS	SILENT-FLOW	2	 gcc/gcse.cc:4230 gcc/gcse.cc:4360
HAVE_SOLARIS_LD	SILENT-FLOW	1	 gcc/go/gospec.cc:454
HAVE_SOLARIS_LD	SILENT-VALUE	2	 gcc/defaults.h:512 gcc/defaults.h:527
PRINT_OPERAND_PUNCT_VALID_P	SILENT-FLOW	1	 gcc/targhooks.cc:481
USE_STORE_POST_DECREMENT	SILENT-VALUE	1	 gcc/rtl.h:2979
GCC_MULTI_TARGET_MACROS_H	SILENT-VALUE	1	 gcc/multi-target-macros.h:78
PIC_CASE_VECTOR_ADDRESS	SILENT-FLOW	2	 gcc/expr.cc:14327 gcc/expr.cc:14342
FRAME_BEGIN_LABEL	SILENT-VALUE	1	 gcc/dwarf2out.cc:342
STACK_CHECK_MOVING_SP	SILENT-VALUE	1	 gcc/defaults.h:1794
ARG_POINTER_CFA_OFFSET	SILENT-VALUE	1	 gcc/defaults.h:1218
INSN_SCHEDULING	SILENT-FLOW	21	 gcc/cfgexpand.cc:7108 gcc/combine.cc:3812 gcc/combine.cc:4907 gcc/expr.cc:8920 gcc/modulo-sched.cc:3360 gcc/opts.cc:667 gcc/opts.cc:695 gcc/opts.cc:3279 gcc/recog.cc:1550 gcc/recog.cc:4627 gcc/recog.cc:4728 gcc/run-rtl-passes.cc:55 gcc/sched-rgn.cc:3740 gcc/sched-rgn.cc:3757 gcc/sched-rgn.cc:3771 gcc/sched-rgn.cc:3791 gcc/sched-rgn.cc:3824 gcc/sched-rgn.cc:3880 gcc/sched-rgn.cc:3929 gcc/sched-rgn.cc:3979 gcc/toplev.cc:1428
INSN_SCHEDULING	SILENT-VALUE	1	 gcc/sched-int.h:24
INSN_SCHEDULING	LOUD-DEF	11	 gcc/ddg.cc:33 gcc/haifa-sched.cc:150 gcc/haifa-sched.cc:902 gcc/modulo-sched.cc:48 gcc/sched-deps.cc:44 gcc/sched-deps.cc:5600 gcc/sched-ebb.cc:37 gcc/sched-rgn.cc:76 gcc/sel-sched.cc:41 gcc/sel-sched-dump.cc:29 gcc/sel-sched-ir.cc:40
CC1PLUS_SPEC	SILENT-VALUE	1	 gcc/gcc.cc:779
HAVE_setmemsi	SILENT-VALUE	1	 gcc/defaults.h:1460
CASE_VECTOR_PC_RELATIVE	SILENT-VALUE	1	 gcc/defaults.h:1161
TARGET_HAS_BIONIC	SILENT-VALUE	1	 gcc/defaults.h:1073
TARGET_FPMATH_DEFAULT	SILENT-FLOW	1	 gcc/ada/gcc-interface/misc.cc:1250
REGMODE_NATURAL_SIZE	SILENT-VALUE	1	 gcc/regs.h:30
DEBUG_LOCLISTS_SECTION	SILENT-VALUE	1	 gcc/dwarf2out.cc:4158
STACK_SAVEAREA_MODE	SILENT-VALUE	1	 gcc/defaults.h:1478
PRINT_OPERAND	SILENT-FLOW	1	 gcc/targhooks.cc:453
DEBUG_LINE_SECTION	SILENT-VALUE	1	 gcc/dwarf2out.cc:4140
INITIAL_FRAME_ADDRESS_RTX	SILENT-VALUE	1	 gcc/defaults.h:1389
_XOPEN_SOURCE	SILENT-VALUE	1	 gcc/ada/s-oscons-tmplt.c:92
NO_DOT_IN_LABEL	SILENT-FLOW	10	 gcc/asan.cc:3434 gcc/c/c-parser.cc:28702 gcc/cgraphclones.cc:623 gcc/collect2.cc:506 gcc/cp/coroutines.cc:2932 gcc/lto/lto-partition.cc:1740 gcc/lto/lto-partition.cc:1739 gcc/symtab.cc:2578 gcc/tree.cc:9065 gcc/tree.cc:9081
NO_DOT_IN_LABEL	SILENT-VALUE	7	 gcc/cp/cp-tree.h:6457 gcc/cp/cp-tree.h:6508 gcc/d/d-tree.h:491 gcc/defaults.h:47 gcc/fortran/gfortran.h:86 gcc/fortran/trans-common.cc:344 gcc/tree-emutls.cc:78
HAVE_INITFINI_ARRAY_SUPPORT	SILENT-VALUE	2	 gcc/defaults.h:323 gcc/defaults.h:338
USE_STORE_PRE_INCREMENT	SILENT-VALUE	1	 gcc/rtl.h:2983
OUTPUT_QUOTED_STRING	SILENT-FLOW	1	 gcc/final.cc:3846
EXIT_IGNORE_STACK	SILENT-VALUE	1	 gcc/defaults.h:1156
DWARF2_LINENO_DEBUGGING_INFO	SILENT-FLOW	5	 gcc/dwarf2out.cc:30203 gcc/dwarf2out.cc:30248 gcc/dwarf2out.cc:30263 gcc/opts.cc:3606 gcc/toplev.cc:1534
DWARF2_LINENO_DEBUGGING_INFO	SILENT-VALUE	1	 gcc/defaults.h:1020
DWARF_FRAME_REGISTERS	SILENT-VALUE	1	 gcc/defaults.h:458
FUNCTION_VALUE	SILENT-FLOW	1	 gcc/targhooks.cc:1127
DATA_SECTION_ASM_OP	SILENT-OTHER	1	 gcc/target-asm-ops.h:90
REAL_PIC_OFFSET_TABLE_REGNUM	SILENT-FLOW	2	 gcc/ira-lives.cc:1684 gcc/lra-lives.cc:1111
IMMEDIATE_PREFIX	SILENT-FLOW	1	 gcc/final.cc:4056
COMPARE_MAX_PIECES	SILENT-VALUE	1	 gcc/defaults.h:1111
OVERLAPPING_REGISTER_NAMES	SILENT-FLOW	1	 gcc/varasm.cc:1047
__GNU_LIBRARY__	SILENT-VALUE	1	 gcc/glimits.h:114
UINT_LEAST32_TYPE	SILENT-VALUE	2	 gcc/defaults.h:713 gcc/defaults.h:814
DECIMAL128_TYPE_SIZE	SILENT-VALUE	1	 gcc/defaults.h:643
HAVE_sync_compare_and_swapqi	SILENT-FLOW	1	 gcc/c-family/c-cppbuiltin.cc:671
yy_flex_debug	SILENT-OTHER	1	 gcc/cobol/util.cc:3565
LINK_COMMAND_SPEC	LOUD-DEF	1	 gcc/gcc.cc:1098
ASM_OUTPUT_DEF	SILENT-VALUE	4	 gcc/defaults.h:108 gcc/defaults.h:201 gcc/target-def.h:95 gcc/target-def.h:146
TARGET_USE_WEAKREF	SILENT-VALUE	2	 gcc/defaults.h:225 gcc/defaults.h:230
ASM_OUTPUT_LABEL_REF	SILENT-FLOW	1	 gcc/final.cc:3732
ASM_OUTPUT_ALIGN_WITH_NOP	SILENT-FLOW	1	 gcc/final.cc:2440
EPILOGUE_USES	SILENT-VALUE	1	 gcc/defaults.h:1320
CONSTANT_ADDRESS_P	SILENT-VALUE	1	 gcc/defaults.h:1283
UINT32_TYPE	SILENT-VALUE	1	 gcc/defaults.h:782
INT8_TYPE	SILENT-VALUE	1	 gcc/defaults.h:758
TARGET_FORMAT_TYPES	LOUD-DECL	1	 gcc/c-family/c-format.cc:5257
TARGET_FORMAT_TYPES	SILENT-FLOW	1	 gcc/c-family/c-format.cc:5339
ELF_ASCII_ESCAPES	LOUD-DEF	1	 gcc/varasm.cc:8728
TARGET_ASM_OUTPUT_ANCHOR	SILENT-VALUE	1	 gcc/target-def.h:95
ASM_OUTPUT_DWARF_PCREL	SILENT-FLOW	2	 gcc/dwarf2asm.cc:300 gcc/dwarf2asm.cc:1148
ACCUM_TYPE_SIZE	SILENT-VALUE	1	 gcc/defaults.h:667
ADJUST_FIELD_ALIGN	SILENT-FLOW	9	 gcc/ada/gcc-interface/misc.cc:1151 gcc/d/d-target.cc:229 gcc/go/go-backend.cc:77 gcc/rust/rust-object-export.cc:74 gcc/stor-layout.cc:801 gcc/stor-layout.cc:1138 gcc/stor-layout.cc:1437 gcc/stor-layout.cc:1483 gcc/stor-layout.cc:2840
FUNCTION_VALUE_REGNO_P	SILENT-FLOW	1	 gcc/targhooks.cc:1150
HAVE_POST_MODIFY_REG	SILENT-VALUE	1	 gcc/rtl.h:2942
HAVE_blockage	LOUD-DEF	1	 gcc/emit-rtl.cc:448
WCHAR_TYPE_SIZE	SILENT-VALUE	1	 gcc/defaults.h:631
BTF_INFO_SECTION_NAME	SILENT-VALUE	1	 gcc/btfout.cc:48
STATIC_CHAIN_INCOMING_REGNUM	SILENT-VALUE	1	 gcc/target-cdata-opt.h:82
ASM_SPEC	SILENT-VALUE	1	 gcc/gcc.cc:723
DWARF_VERSION_DEFAULT	SILENT-VALUE	1	 gcc/defaults.h:1863
TARGET_LIBC_PROVIDES_SSP	SILENT-VALUE	1	 gcc/defaults.h:1760
SETUP_FRAME_ADDRESSES	SILENT-VALUE	1	 gcc/defaults.h:1393
HAS_LONG_UNCOND_BRANCH	SILENT-VALUE	1	 gcc/defaults.h:1057
CPP_SPEC	SILENT-VALUE	2	 gcc/defaults.h:896 gcc/gcc.cc:753
PIC_OFFSET_TABLE_REGNUM	SILENT-VALUE	1	 gcc/defaults.h:871
INVOKE__main	SILENT-FLOW	1	 gcc/cfgexpand.cc:6962
ASM_OUTPUT_WEAKREF	SILENT-OTHER	1	 gcc/defaults.h:229
ASM_OUTPUT_WEAKREF	SILENT-FLOW	4	 gcc/cgraphunit.cc:2412 gcc/symtab.cc:344 gcc/varasm.cc:6396 gcc/varasm.cc:6547
TARGET_DLLIMPORT_DECL_ATTRIBUTES	SILENT-VALUE	2	 gcc/defaults.h:879 gcc/defaults.h:884
TARGET_DLLIMPORT_DECL_ATTRIBUTES	SILENT-OTHER	1	 gcc/ada/gcc-interface/decl.cc:61
DWARF2_FRAME_INFO	SILENT-FLOW	1	 gcc/targhooks.cc:2479
STACK_SIZE_MODE	SILENT-VALUE	1	 gcc/defaults.h:1485
HAVE_setmemdi	SILENT-VALUE	1	 gcc/defaults.h:1460
DELAY_SLOTS	SILENT-FLOW	1	 gcc/opts.cc:623
DEBUG_LTO_MACRO_SECTION	SILENT-VALUE	1	 gcc/dwarf2out.cc:4131
EH_RETURN_TAKEN_RTX	SILENT-FLOW	5	 gcc/df-scan.cc:3716 gcc/except.cc:2302 gcc/except.cc:2316 gcc/except.cc:2330 gcc/except.cc:2337
UINT64_TYPE	SILENT-VALUE	1	 gcc/defaults.h:786
HAVE_sync_compare_and_swapsi	SILENT-FLOW	2	 gcc/c-family/c-cppbuiltin.cc:696 gcc/tree-profile.cc:1847
SIZE_ASM_OP	SILENT-VALUE	1	 gcc/defaults.h:262
ASM_DECLARE_COLD_FUNCTION_SIZE	SILENT-FLOW	1	 gcc/varasm.cc:2256
DEBUG_LTO_STR_SECTION	SILENT-VALUE	1	 gcc/dwarf2out.cc:4186
INSN_REFERENCES_ARE_DELAYED	SILENT-VALUE	1	 gcc/defaults.h:1308
LOCAL_DECL_ALIGNMENT	SILENT-VALUE	1	 gcc/defaults.h:1267
PUSH_ARGS_REVERSED	SILENT-VALUE	1	 gcc/defaults.h:926
PUSH_ARGS_REVERSED	SILENT-OTHER	1	 gcc/defaults.h:918
PUSH_ARGS_REVERSED	SILENT-FLOW	1	 gcc/target-frame.h:1091
RED_ZONE_SIZE	SILENT-FLOW	2	 gcc/builtins.cc:5572 gcc/rtlanal.cc:549
COLLECT_SHARED_FINI_FUNC	SILENT-VALUE	1	 gcc/collect2.cc:163
PREFERRED_RELOAD_CLASS	SILENT-FLOW	1	 gcc/targhooks.cc:2398
HAVE_BFmode	SILENT-FLOW	3	 gcc/jit/jit-playback.cc:289 gcc/jit/jit-recording.cc:2653 gcc/tree.cc:9870
