PIC_OFFSET_TABLE_REGNUM	48	23	1	VALUE	MINORITY	1	(ix86_use_pseudo_pic_reg () ? (pic_offset_table_rtx ? INVALID_REGNUM : REAL_PIC_OFFSET_TABLE_REGNUM) : INVALID_REGNUM)	INVALID_REGNUM
INVOKE__main	1	1	47	PRESENCE	majority	1	<undefined>	<undefined>
ASM_OUTPUT_WEAKREF	48	2	47	VALUE	majority	5	(FILE,DECL,NAME,VALUE) do { fprintf ((FILE), "\t.weakref\t"); assemble_name ((FILE), (NAME)); fprintf ((FILE), ","); assemble_name ((FILE), (VALUE)); fprintf ((FILE), "\n"); } while (0)	(FILE,DECL,NAME,VALUE) do { fprintf ((FILE), "\t.weakref\t"); assemble_name ((FILE), (NAME)); fprintf ((FILE), ","); assemble_name ((FILE), (VALUE)); fprintf ((FILE), "\n"); } while (0)
TARGET_DLLIMPORT_DECL_ATTRIBUTES	48	2	47	VALUE	majority	3	0	0
DWARF2_FRAME_INFO	2	2	46	PRESENCE	majority	1	<undefined>	<undefined>
STACK_SIZE_MODE	48	5	3	VALUE	MINORITY	1	Pmode	word_mode
HAVE_setmemdi	7	5	1	PRESENCE	MINORITY	1	(TARGET_64BIT)	1
DELAY_SLOTS	1	1	1	PRESENCE	MINORITY	1	0	<undefined>
EH_RETURN_TAKEN_RTX	1	1	47	PRESENCE	majority	5	<undefined>	gen_rtx_REG (Pmode, R4_REGNUM)
UINT64_TYPE	48	5	3	VALUE	MINORITY	1	"long long unsigned int"	(LONG_TYPE_SIZE == 64 ? "long unsigned int" : LONG_LONG_TYPE_SIZE == 64 ? "long long unsigned int" : INT_TYPE_SIZE == 64 ? "unsigned int" : 0)
SIZE_ASM_OP	42	1	6	PRESENCE	MINORITY	1	<undefined>	"\t.size\t"
ASM_DECLARE_COLD_FUNCTION_SIZE	41	1	7	PRESENCE	MINORITY	1	<undefined>	(FILE,FNAME,DECL) do { if (!flag_inhibit_size_directive) ASM_OUTPUT_MEASURED_SIZE (FILE, FNAME); } while (0)
INSN_REFERENCES_ARE_DELAYED	48	4	45	VALUE	majority	1	(INSN) false	(INSN) false
LOCAL_DECL_ALIGNMENT	48	2	1	VALUE	MINORITY	1	(DECL) ix86_local_alignment ((DECL), VOIDmode, DECL_ALIGN (DECL))	(DECL) LOCAL_ALIGNMENT (TREE_TYPE (DECL), DECL_ALIGN (DECL))
RED_ZONE_SIZE	1	1	1	PRESENCE	MINORITY	2	128	<undefined>
PREFERRED_RELOAD_CLASS	10	9	38	PRESENCE	majority	1	<undefined>	<undefined>
HAVE_BFmode	48	1	48	agree	majority	3		
DEFAULT_FLAG_PIE	48	1	48	agree	majority	1	0	0
TARGET_CLONES_ATTR_SEPARATOR	48	2	47	VALUE	majority	1	','	','
ASM_DECLARE_COLD_FUNCTION_NAME	41	1	7	PRESENCE	MINORITY	1	<undefined>	(FILE,NAME,DECL) do { ASM_OUTPUT_TYPE_DIRECTIVE (FILE, NAME, "function"); ASM_DECLARE_RESULT (FILE, DECL_RESULT (DECL)); ASM_OUTPUT_FUNCTION_LABEL (FILE, NAME, DECL); } while (0)
ASM_OUTPUT_REG_PUSH	18	18	1	PRESENCE	MINORITY	3	(FILE,REGNO) asm_fprintf ((FILE), "\tpush%z\t%%%r\n", (REGNO))	<undefined>
SHORT_ACCUM_TYPE_SIZE	48	2	45	VALUE	majority	1	(SHORT_FRACT_TYPE_SIZE * 2)	(SHORT_FRACT_TYPE_SIZE * 2)
INCOMING_FRAME_SP_OFFSET	48	1	48	CONVERTED	majority	1	(mt_incoming_frame_sp_offset ())	(mt_incoming_frame_sp_offset ())
PREFERRED_DEBUGGING_TYPE	48	3	46	VALUE	majority	1	DWARF2_DEBUG	DWARF2_DEBUG
MINIMUM_ATOMIC_ALIGNMENT	2	2	46	PRESENCE	majority	2	<undefined>	<undefined>
NUM_UNSPEC_VALUES	29	24	1	PRESENCE	MINORITY	4	312	730
DEFAULT_FLAG_SSP	48	1	48	agree	majority	1	0	0
REVERSIBLE_CC_MODE	48	10	5	VALUE	MINORITY	1	(MODE) 1	(MODE) ((MODE) != CCFPmode && (MODE) != CCFPEmode)
HONOR_REG_ALLOC_ORDER	48	4	44	VALUE	majority	1	0	0
HAVE_KFmode	48	1	48	agree	majority	1		
STACK_CHECK_MAX_VAR_SIZE	48	1	48	agree	majority	1	(STACK_CHECK_MAX_FRAME_SIZE / 100)	(STACK_CHECK_MAX_FRAME_SIZE / 100)
BTF_DEBUGGING_INFO	41	1	7	PRESENCE	MINORITY	1	<undefined>	1
TARGET_ALIGN_DOUBLE	2	1	2	PRESENCE	MINORITY	1	((target_flags & MASK_ALIGN_DOUBLE) != 0)	<undefined>
TARGET_FHARDENED_SUPPORTED	48	2	44	VALUE	majority	1	0	0
STACK_CHECK_PROBE_INTERVAL_EXP	48	1	48	agree	majority	1	12	12
DYNAMIC_CHAIN_ADDRESS	48	11	38	VALUE	majority	1	(x) (x)	(x) (x)
STACK_SLOT_ALIGNMENT	48	1	48	CONVERTED	majority	1	(TYPE,MODE,ALIGN) (mt_stack_slot_alignment ((TYPE), (MODE), (ALIGN)))	(TYPE,MODE,ALIGN) (mt_stack_slot_alignment ((TYPE), (MODE), (ALIGN)))
BOOL_TYPE_SIZE	48	2	47	VALUE	majority	1	CHAR_TYPE_SIZE	CHAR_TYPE_SIZE
POINTERS_EXTEND_UNSIGNED	12	4	7	PRESENCE	MINORITY	1	1	1
ASM_OUTPUT_CASE_END	5	5	43	PRESENCE	majority	1	<undefined>	<undefined>
ASM_OUTPUT_ALIGNED_BSS	17	10	2	PRESENCE	MINORITY	4	(FILE,DECL,NAME,SIZE,ALIGN) darwin_output_aligned_bss ((FILE), (DECL), (NAME), (SIZE), (ALIGN))	<undefined>
HAVE_TFmode	48	1	48	agree	majority	5		
TARGET_VTABLE_USES_DESCRIPTORS	48	2	47	VALUE	majority	1	0	0
FLOAT_STORE_FLAG_VALUE	2	2	46	PRESENCE	majority	11	<undefined>	<undefined>
ASM_OUTPUT_ASCII	48	8	4	VALUE	MINORITY	1	(MYFILE,MYSTRING,MYLENGTH) do { FILE *_my_file = (MYFILE); const unsigned char *_hide_p = (const unsigned char *) (MYSTRING); int _hide_thissize = (MYLENGTH); { const unsigned char *p = _hide_p; int thissize = _hide_thissize; int i; fprintf (_my_file, "\t.ascii \""); for (i = 0; i < thissize; i++) { int c = p[i]; if (c == '\"' || c == '\\') putc ('\\', _my_file); if (ISPRINT (c)) putc (c, _my_file); else { fprintf (_my_file, "\\%o", c); if (i < thissize - 1 && ISDIGIT (p[i + 1])) fprintf (_my_file, "\"\n\t.ascii \""); } } fprintf (_my_file, "\"\n"); } } while (0)	(FILE,STR,LENGTH) default_elf_asm_output_ascii ((FILE), (STR), (LENGTH))
TARGET_USE_LOCAL_THUNK_ALIAS_P	1	1	47	PRESENCE	majority	1	<undefined>	<undefined>
MINIMUM_ALIGNMENT	48	1	48	CONVERTED	majority	1	(EXP,MODE,ALIGN) (mt_minimum_alignment ((EXP), (MODE), (ALIGN)))	(EXP,MODE,ALIGN) (mt_minimum_alignment ((EXP), (MODE), (ALIGN)))
TARGET_VTABLE_ENTRY_ALIGN	48	4	45	VALUE	majority	1	POINTER_SIZE	POINTER_SIZE
__GLIBC__	48	1	48	agree	majority	5	2	2
DTORS_SECTION_ASM_OP	11	8	37	PRESENCE	majority	2	<undefined>	"\t.section\t.fini_array,\"aw\",%fini_array"
HAVE_setmemhi	2	1	46	PRESENCE	majority	1	<undefined>	<undefined>
OUTGOING_REG_PARM_STACK_SPACE	48	1	48	CONVERTED	majority	1	(FNTYPE) (mt_outgoing_reg_parm_stack_space ((FNTYPE)))	(FNTYPE) (mt_outgoing_reg_parm_stack_space ((FNTYPE)))
STACK_CHECK_BUILTIN	48	2	47	VALUE	majority	1	0	0
UINT_LEAST16_TYPE	48	3	8	VALUE	MINORITY	2	"short unsigned int"	(UINT16_TYPE ? UINT16_TYPE : UINT32_TYPE ? UINT32_TYPE : UINT64_TYPE ? UINT64_TYPE : 0)
ASM_DECLARE_FUNCTION_NAME	46	19	2	PRESENCE	MINORITY	1	(FILE,NAME,DECL) do { const char *xname = NAME; if (GET_CODE (XEXP (DECL_RTL (DECL), 0)) != SYMBOL_REF) xname = IDENTIFIER_POINTER (DECL_NAME (DECL)); if (! DECL_WEAK (DECL) && ((TREE_STATIC (DECL) && (!DECL_COMMON (DECL) || !TREE_PUBLIC (DECL))) || DECL_INITIAL (DECL))) machopic_define_symbol (DECL_RTL (DECL)); if ((TREE_STATIC (DECL) && (!DECL_COMMON (DECL) || !TREE_PUBLIC (DECL))) || DECL_INITIAL (DECL)) (* targetm.encode_section_info) (DECL, DECL_RTL (DECL), false); ASM_OUTPUT_FUNCTION_LABEL (FILE, xname, DECL); } while (0)	(STR,NAME,DECL) aarch64_declare_function_name (STR, NAME, DECL)
SPARC_STACK_BOUNDARY_HACK	1	1	47	PRESENCE	majority	2	<undefined>	<undefined>
STORE_FLAG_VALUE	48	1	48	CONVERTED	majority	1	(targetm_cdata.store_flag_value)	(targetm_cdata.store_flag_value)
POINTER_SIZE	48	1	48	CONVERTED	majority	1	(mt_pointer_size ())	(mt_pointer_size ())
INT_FAST8_TYPE	48	4	8	VALUE	MINORITY	1	"signed char"	(INT_TYPE_SIZE >= 8 ? "int" : INT_LEAST8_TYPE)
HARD_REGNO_RENAME_OK	48	21	1	VALUE	MINORITY	1	(SRC,TARGET) (!STACK_REGNO_P (SRC) && EXT_REX_SSE_REGNO_P (SRC) == EXT_REX_SSE_REGNO_P (TARGET))	(FROM,TO) true
HAVE_window_save	1	1	47	PRESENCE	majority	5	<undefined>	<undefined>
TARGET_DEC_EVAL_METHOD	48	1	48	agree	majority	1	2	2
ACCUMULATE_OUTGOING_ARGS	48	1	48	CONVERTED	majority	1	(mt_accumulate_outgoing_args ())	(mt_accumulate_outgoing_args ())
BITS_PER_WORD	48	1	48	CONVERTED	majority	1	(targetm_cdata.bits_per_word)	(targetm_cdata.bits_per_word)
SUPPORTS_DISCRIMINATOR	48	2	47	VALUE	majority	1	(targ_caps.gas_discriminator)	(targ_caps.gas_discriminator)
LIMIT_RELOAD_CLASS	1	1	47	PRESENCE	majority	5	<undefined>	<undefined>
ASM_OUTPUT_ADDR_DIFF_VEC	2	2	46	PRESENCE	majority	4	<undefined>	<undefined>
STACK_CHECK_MAX_FRAME_SIZE	48	1	48	CONVERTED	majority	1	(targetm_cdata.stack_check_max_frame_size)	(targetm_cdata.stack_check_max_frame_size)
PID_TYPE	48	1	48	agree	majority	1	"int"	"int"
ROUND_TYPE_ALIGN	3	3	45	PRESENCE	majority	4	<undefined>	<undefined>
IFCVT_MACHDEP_INIT	1	1	47	PRESENCE	majority	1	<undefined>	<undefined>
DEFAULT_GDB_EXTENSIONS	48	1	48	agree	majority	1	1	1
DECIMAL32_TYPE_SIZE	48	1	48	agree	majority	1	32	32
STACK_GROWS_DOWNWARD	48	2	45	VALUE	majority	14	1	1
ASM_MAYBE_OUTPUT_ENCODED_ADDR_RTX	5	5	1	PRESENCE	MINORITY	2	(FILE,ENCODING,SIZE,ADDR,DONE) if (TARGET_64BIT) { if ((SIZE) == 4 && ((ENCODING) & 0x70) == DW_EH_PE_pcrel) { fputs (ASM_LONG, FILE); assemble_name (FILE, XSTR (ADDR, 0)); fputs ("+4@GOTPCREL", FILE); goto DONE; } } else { if (ENCODING == ASM_PREFERRED_EH_DATA_FORMAT (2, 1)) { darwin_non_lazy_pcrel (FILE, ADDR); goto DONE; } }	<undefined>
COLLECT_RUN_DSYMUTIL	2	1	2	PRESENCE	MINORITY	1	1	<undefined>
LEAF_REG_REMAP	1	1	47	PRESENCE	majority	5	<undefined>	<undefined>
APPLY_RESULT_SIZE	3	3	1	PRESENCE	MINORITY	1	(8+108)	<undefined>
ASM_COMMENT_START	48	1	48	CONVERTED	majority	3	(targetm_cdata.asm_comment_start)	(targetm_cdata.asm_comment_start)
SDATA_SECTION_ASM_OP	11	7	37	PRESENCE	majority	1	<undefined>	<undefined>
HAVE_LTO_PLUGIN	48	1	48	agree	majority	3	(targ_caps.lto_plugin ? 2 : 0)	(targ_caps.lto_plugin ? 2 : 0)
ASM_OUTPUT_SYMBOL_REF	10	10	1	PRESENCE	MINORITY	1	(FILE,SYM) do { const char *name = assemble_name_resolve (XSTR (SYM, 0)); if (ASSEMBLER_DIALECT == ASM_ATT && name[0] == '$' && user_label_prefix[0] == '\0') { fputc ('(', (FILE)); assemble_name_raw ((FILE), name); fputc (')', (FILE)); } else assemble_name_raw ((FILE), name); } while (0)	<undefined>
MAX_FIXED_MODE_SIZE	48	1	48	CONVERTED	majority	1	(targetm_cdata.max_fixed_mode_size)	(targetm_cdata.max_fixed_mode_size)
HAVE_fmasf4	22	17	1	PRESENCE	MINORITY	1	(TARGET_SSE_MATH && (TARGET_FMA || TARGET_FMA4 || TARGET_AVX512F))	(TARGET_FLOAT)
CLEAR_INSN_CACHE	3	3	1	PRESENCE	MINORITY	1	(beg,end) extern void sys_icache_invalidate(void *start, size_t len); sys_icache_invalidate ((beg), (size_t)((end)-(beg)))	(beg,end) extern void __aarch64_sync_cache_range (void *, void *); __aarch64_sync_cache_range (beg, end)
FRAME_POINTER_CFA_OFFSET	3	2	45	PRESENCE	majority	8	<undefined>	<undefined>
EH_USES	4	4	44	PRESENCE	majority	6	<undefined>	<undefined>
ASM_OUTPUT_ADDR_VEC_ELT	40	35	1	PRESENCE	MINORITY	1	(FILE,VALUE) ix86_output_addr_vec_elt ((FILE), (VALUE))	<undefined>
DWARF_OFFSET_SIZE	48	1	48	agree	majority	1	4	4
HAVE_SOLARIS_AS	48	1	48	agree	majority	1	0	0
ASM_OUTPUT_FDESC	1	1	47	PRESENCE	majority	1	<undefined>	<undefined>
MIN_UNITS_PER_WORD	48	3	11	VALUE	MINORITY	1	4	UNITS_PER_WORD
SIZETYPE	48	2	47	VALUE	majority	1	SIZE_TYPE	SIZE_TYPE
MAKE_DECL_ONE_ONLY	46	2	45	PRESENCE	majority	2	(DECL) (DECL_WEAK (DECL) = 1)	(DECL) (DECL_WEAK (DECL) = 1)
SET_RATIO	48	1	48	CONVERTED	majority	1	(SPEED) (mt_set_ratio ((bool) (SPEED)))	(SPEED) (mt_set_ratio ((bool) (SPEED)))
RETURN_ADDR_RTX	43	42	1	PRESENCE	MINORITY	1	(COUNT,FRAME) ((COUNT) == 0 ? gen_rtx_MEM (Pmode, plus_constant (Pmode, arg_pointer_rtx, -UNITS_PER_WORD)) : gen_rtx_MEM (Pmode, plus_constant (Pmode, (FRAME), UNITS_PER_WORD)))	aarch64_return_addr
ASM_OUTPUT_ADDR_DIFF_ELT	38	33	1	PRESENCE	MINORITY	2	(FILE,BODY,VALUE,REL) ix86_output_addr_diff_elt ((FILE), (VALUE), (REL))	(STREAM,BODY,VALUE,REL) do { switch (GET_MODE (BODY)) { case E_QImode: asm_fprintf (STREAM, "\t.byte\t(%LL%d - %LLrtx%d) / 4\n", VALUE, REL); break; case E_HImode: asm_fprintf (STREAM, "\t.2byte\t(%LL%d - %LLrtx%d) / 4\n", VALUE, REL); break; case E_SImode: case E_DImode: asm_fprintf (STREAM, "\t.word\t(%LL%d - %LLrtx%d) / 4\n", VALUE, REL); break; default: gcc_unreachable (); } } while (0)
MULTIPLE_SYMBOL_SPACES	48	2	47	VALUE	majority	1	0	0
ASM_DECLARE_FUNCTION_SIZE	44	9	4	PRESENCE	MINORITY	1	<undefined>	(FILE,FNAME,DECL) do { if (!flag_inhibit_size_directive) ASM_OUTPUT_MEASURED_SIZE (FILE, FNAME); } while (0)
MAX_MOVE_MAX	48	5	1	VALUE	MINORITY	1	64	MOVE_MAX
ARGS_GROW_DOWNWARD	48	2	45	VALUE	majority	8	0	0
SET_ASM_OP	39	1	9	PRESENCE	MINORITY	1	<undefined>	"\t.set\t"
READONLY_DATA_SECTION_ASM_OP	45	8	3	PRESENCE	MINORITY	1	<undefined>	"\t.section\t.rodata"
_POSIX_SOURCE	48	1	48	agree	majority	2	1	1
INT_LEAST64_TYPE	48	3	3	VALUE	MINORITY	1	"long long int"	INT64_TYPE
TARGET_SUPPORTS_WEAK	48	1	48	agree	majority	1	(SUPPORTS_WEAK && targ_caps.gas_weak)	(SUPPORTS_WEAK && targ_caps.gas_weak)
DONT_USE_BUILTIN_SETJMP	1	1	47	PRESENCE	majority	7	<undefined>	<undefined>
optimize	48	1	48	agree	majority	1	global_options.x_optimize	global_options.x_optimize
HAVE_XFmode	48	1	48	agree	majority	3		
CLEAR_RATIO	48	1	48	CONVERTED	majority	1	(SPEED) (mt_clear_ratio ((bool) (SPEED)))	(SPEED) (mt_clear_ratio ((bool) (SPEED)))
UINT16_TYPE	48	3	10	VALUE	MINORITY	1	"short unsigned int"	(SHORT_TYPE_SIZE == 16 ? "short unsigned int" : INT_TYPE_SIZE == 16 ? "unsigned int" : CHAR_TYPE_SIZE == 16 ? "unsigned char" : 0)
ASM_OUTPUT_SPECIAL_POOL_ENTRY	2	2	46	PRESENCE	majority	2	<undefined>	<undefined>
FRAME_GROWS_DOWNWARD	48	5	31	VALUE	majority	1	1	1
SHORT_TYPE_SIZE	48	3	33	VALUE	majority	1	16	16
LEAF_REGISTERS	1	1	47	PRESENCE	majority	7	<undefined>	<undefined>
HAVE_SFmode	48	1	48	agree	majority	5		
HAVE_fmaxf4	1	1	47	PRESENCE	majority	1	<undefined>	<undefined>
EH_RETURN_STACKADJ_RTX	28	24	1	PRESENCE	MINORITY	5	gen_rtx_REG (Pmode, CX_REG)	gen_rtx_REG (Pmode, R5_REGNUM)
TLS_COMMON_ASM_OP	48	1	48	agree	majority	1	".tls_common"	".tls_common"
REAL_LIBGCC_SPEC	2	1	2	PRESENCE	MINORITY	1	"%{static-libgcc|static:						      %:version-compare(!> 10.6 mmacosx-version-min= -lgcc_eh);		     shared-libgcc|fexceptions|fobjc-exceptions|fgnu-runtime:		     " DARWIN_SHARED_LIBGCC "						      %:version-compare(!> 10.3.9 mmacosx-version-min= -lgcc_eh)		      %:version-compare(>< 10.3.9 10.5 mmacosx-version-min= -lgcc_s.10.4)       %:version-compare(>< 10.5 10.6 mmacosx-version-min= -lgcc_s.10.5)	    } -lgcc "	<undefined>
